,auction_id,experiment,date,hour,device_make,platform_os,browser,yes,no
213,594ecca2-51fe-4e43-9bcb-38ba4790a2b1,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,1
214,5980b553-b284-4bad-ab08-c8f9f032342c,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,1
215,59cc2ee4-e210-4b96-8e82-99d0a6cdbe9b,exposed,2020-07-05,13,Generic Smartphone,6,Chrome Mobile,1,0
216,59dbd61a-a0ac-45ee-9d7f-18ab30295485,control,2020-07-07,3,Generic Smartphone,6,Chrome Mobile,0,1
217,5a197fb0-14ed-47fd-8d3d-1e58b3474749,control,2020-07-04,13,Generic Smartphone,6,Chrome Mobile,0,1
218,5aacbe2c-080f-4542-a289-2f147fa71606,exposed,2020-07-03,9,Generic Smartphone,6,Chrome Mobile,0,1
219,5b01df47-0f8b-49fe-8ead-2bb50bbc4282,exposed,2020-07-05,11,Generic Smartphone,6,Chrome Mobile,1,0
220,5b22bcb4-f741-423b-9669-8c67ad123492,exposed,2020-07-09,12,Generic Smartphone,6,Chrome Mobile,0,1
221,5b2472a3-a8b2-49ce-bd22-fbd2caddb70f,control,2020-07-08,14,Generic Smartphone,6,Chrome Mobile,0,1
222,5b3dd0c2-8faf-4f92-b704-b6e44b307149,exposed,2020-07-04,23,Generic Smartphone,6,Chrome Mobile,1,0
223,5bb738ab-fade-4368-ae39-5f1a0960e125,control,2020-07-09,1,Generic Smartphone,6,Chrome Mobile,1,0
224,5c26b6e5-17e0-4ab0-b8ed-66b6a7128e94,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,1,0
225,5c5dbb23-ace5-4f55-a58c-5765edca8ff2,exposed,2020-07-03,14,Generic Smartphone,6,Chrome Mobile,0,1
226,5d1ef0a2-ad46-4a78-b8dc-2167e0b44749,exposed,2020-07-07,18,Generic Smartphone,6,Chrome Mobile,0,1
227,5d64d8fd-a7ff-4138-a7d7-2cdd5e3ecee0,exposed,2020-07-08,14,Generic Smartphone,6,Chrome Mobile,1,0
228,5d862301-0433-44ab-839e-40c8b3ac0eb1,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,1
229,5dc18de0-c63c-4543-9a08-397f809122eb,control,2020-07-05,11,Generic Smartphone,6,Chrome Mobile,1,0
230,5ddca3a0-256b-4e41-8f72-dc201b8a26f5,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,1,0
231,5dffc7d3-4069-45b0-bb3a-b6b611f68daf,exposed,2020-07-09,7,Generic Smartphone,6,Chrome Mobile,1,0
232,5e1e9b78-1d8e-4348-954e-9af54897a3e8,exposed,2020-07-08,21,LG-$2,6,Chrome Mobile,1,0
233,5e398ffb-e595-40fb-8fe9-8fd879b0df2e,exposed,2020-07-09,17,Generic Smartphone,6,Chrome Mobile,0,1
234,5e7c9d3b-1a50-48dc-9792-508acb0020bc,control,2020-07-10,14,Generic Smartphone,6,Chrome Mobile,0,1
235,5ebd8e85-71d3-499d-83d3-bf4375bdec18,exposed,2020-07-08,15,Generic Smartphone,6,Chrome Mobile,1,0
236,5ec0683b-c883-4ff8-b824-dca8c0261e66,control,2020-07-08,19,Generic Smartphone,6,Chrome Mobile,0,1
237,5ecef4d6-f42f-4852-ad9c-74f157c2322a,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,1,0
238,5ed6128d-b8fd-4a33-95bf-8c7a5d09bea4,exposed,2020-07-08,15,Generic Smartphone,6,Chrome Mobile,0,1
239,5ef50318-b9ef-4ae1-9569-5eb368fabdf1,exposed,2020-07-07,9,Generic Smartphone,6,Chrome Mobile,1,0
240,5f04566f-d5e8-4ac5-8fa7-ac52db677509,exposed,2020-07-07,22,Generic Smartphone,6,Chrome Mobile,1,0
241,5fd04435-d6ea-4b89-92cf-149449701675,control,2020-07-09,9,Generic Smartphone,6,Chrome Mobile,0,1
242,60079877-1f31-42ea-9336-ff20fdfad39c,control,2020-07-04,3,Generic Smartphone,6,Chrome Mobile,0,1
243,604c7a27-a814-41e0-bf6e-d0315beea85c,exposed,2020-07-08,18,Generic Smartphone,6,Chrome Mobile,0,1
244,6060009d-20fe-4ecf-bc9f-0a3e1cb5e815,exposed,2020-07-03,11,Generic Smartphone,6,Chrome Mobile,0,1
245,6097d7ca-c6ed-43ea-a127-a1c158e551ae,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,1,0
246,60e51496-0008-4836-baf5-24295395ac08,exposed,2020-07-03,10,Generic Smartphone,6,Chrome Mobile,1,0
247,613fee65-7077-4e52-bbb9-4796fa72e386,exposed,2020-07-05,8,Samsung SM-G960F,6,Chrome Mobile,0,1
248,621a3141-36fa-48cb-95ff-e400507588fd,exposed,2020-07-04,16,Generic Smartphone,6,Chrome Mobile,0,1
249,6234d9dd-300a-4ce5-923b-9c02d3bebfac,exposed,2020-07-03,8,Generic Smartphone,6,Chrome Mobile,1,0
250,630c6475-14a9-4393-8151-12d2e430ff0f,exposed,2020-07-04,6,Generic Smartphone,6,Chrome Mobile,1,0
251,635edce7-bc10-4893-85c4-9add4e778825,exposed,2020-07-08,15,Generic Smartphone,6,Chrome Mobile,0,1
252,63b92003-b823-44b6-b5aa-e417668f02ec,exposed,2020-07-05,6,Generic Smartphone,6,Chrome Mobile,0,1
253,641102fd-5285-45dc-9a74-2d6d8cb31aeb,exposed,2020-07-04,10,Generic Smartphone,6,Chrome Mobile,1,0
254,648ea43a-e420-4eaf-a436-3033b9c75606,exposed,2020-07-06,9,Generic Smartphone,6,Chrome Mobile,0,1
255,64beba58-5f3b-4de3-8c81-0cb5ece67c5d,exposed,2020-07-04,9,Generic Smartphone,6,Chrome Mobile,1,0
256,64f4838d-5f0d-49a1-be79-f261ec4d8ddd,exposed,2020-07-04,17,Generic Smartphone,6,Chrome Mobile,0,1
257,6582a42c-eb5a-4b7d-bc4a-55422511fcab,exposed,2020-07-10,16,Generic Smartphone,6,Chrome Mobile,0,1
258,65a95026-737d-439f-bf31-0d87d8cef632,exposed,2020-07-09,12,Generic Smartphone,6,Chrome Mobile,1,0
259,65d74bd2-55e9-45d1-b08f-19bd1a48155d,control,2020-07-07,8,Generic Smartphone,6,Chrome Mobile,1,0
260,66018aa0-7f55-4a69-a9e6-e0728354cc29,exposed,2020-07-04,19,Generic Smartphone,6,Chrome Mobile,0,1
261,661d318d-6f8c-43ee-bf50-e0e55c7063c0,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,1
262,676e8827-83ba-4ab5-a452-dc4c794e5dbf,exposed,2020-07-09,11,Generic Smartphone,6,Chrome Mobile,0,1
263,67d06c4c-9642-431f-902d-115baf15ef81,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,1,0
264,67f0bcc8-e606-4746-8add-6204619dbd9c,exposed,2020-07-03,8,Generic Smartphone,6,Chrome Mobile,1,0
265,6879270b-186f-4af8-af37-9828a54db8e3,exposed,2020-07-03,12,Generic Smartphone,6,Chrome Mobile,0,1
266,6961f785-7636-4ed2-b7c3-eb98e94a1c1c,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,1
267,69d9c967-9d31-4309-95b3-791766ab5a1f,exposed,2020-07-05,0,Generic Smartphone,6,Chrome Mobile,0,1
268,69dcd51c-bf03-428a-8def-c380f174f035,control,2020-07-09,12,Generic Smartphone,6,Chrome Mobile,1,0
269,6a1411c4-923a-4cb5-80e7-1042c27e61fb,exposed,2020-07-03,10,Generic Smartphone,6,Chrome Mobile,0,1
270,6a3e319e-5c3e-488f-a158-b075cb5f6591,exposed,2020-07-03,11,Generic Smartphone,6,Chrome Mobile,0,1
271,6a59d23a-38dd-41ab-a29a-64d590d1975e,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,1,0
272,6afb470b-43d6-497f-a3c3-f3399bc5d317,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,1
273,6b21d95b-178f-445a-8810-d7acdac10e5d,exposed,2020-07-03,8,Generic Smartphone,6,Chrome Mobile,0,1
274,6b989c20-5a66-4d96-bb68-5b5d70de3749,control,2020-07-06,5,Generic Smartphone,6,Chrome Mobile,0,1
275,6b98e0a1-910d-4766-bc66-b28c50021fae,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,1
276,6ba9d796-64ab-4df8-93ec-9b0ffcb8f519,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,1
277,6bdcc691-6df8-4970-a6bd-02d8a13e8103,exposed,2020-07-04,4,Generic Smartphone,6,Chrome Mobile,0,1
278,6cd75519-0f96-42e2-94c1-47714bd79b4e,exposed,2020-07-08,18,Generic Smartphone,6,Chrome Mobile,1,0
279,6d0b7da0-7798-4b70-88c2-f94e5ab65cb6,control,2020-07-10,4,Generic Smartphone,6,Chrome Mobile,0,1
280,6e0cca4f-9bae-4b9a-9af5-69ca6dccdb69,exposed,2020-07-10,15,Generic Smartphone,6,Chrome Mobile,0,1
281,6e150423-c2d2-4001-9107-725799e2f5d6,exposed,2020-07-03,8,Generic Smartphone,6,Chrome Mobile,0,1
282,6efe4e0c-bfc8-4056-9789-9d74d7eda6ca,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,1
283,6f205f09-5bca-4fa0-bed4-01d86dc558c2,exposed,2020-07-06,4,Generic Smartphone,6,Chrome Mobile,1,0
284,70361a09-0b73-48d0-afc4-96db1d775032,exposed,2020-07-04,11,Nokia undefined$2$3,6,Chrome Mobile,1,0
285,7098a7db-b899-411d-98b0-ba1dcec9e8d3,control,2020-07-04,21,Generic Smartphone,6,Chrome Mobile,1,0
286,70bbea5e-a4eb-44f0-b7a0-407ba5566f6b,exposed,2020-07-08,5,Generic Smartphone,6,Chrome Mobile,1,0
287,70ea9c00-d772-44fb-9ffe-170ad703b2bd,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,1,0
288,71cedc9a-cef8-4a84-bf6e-cf8b4add592a,control,2020-07-04,11,Generic Smartphone,6,Chrome Mobile,1,0
289,7229d3ef-4200-49d2-948f-c8df366b3a44,control,2020-07-07,9,Generic Smartphone,6,Chrome Mobile,1,0
290,725e28cc-8ab5-4f77-abb4-9c04e78eb3b5,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,1,0
291,729284de-66d1-4f14-8f42-6b1db1e6473e,control,2020-07-10,4,Generic Smartphone,6,Chrome Mobile,1,0
292,729e2702-0b19-4514-9221-06b8a02e0498,exposed,2020-07-05,11,Generic Smartphone,6,Chrome Mobile,0,1
293,7329ae33-9181-4ab6-bba4-f7423da122f9,exposed,2020-07-05,10,Generic Smartphone,6,Chrome Mobile,0,1
294,73533904-e01c-4506-97f3-952c6dbdba1d,control,2020-07-04,6,Generic Smartphone,6,Chrome Mobile,0,1
295,73bc733a-68c4-4d72-9b67-b4ae81e6e2ed,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,1,0
296,73f51a9d-5e12-4e02-abea-e3649d3a6adb,exposed,2020-07-08,8,Generic Smartphone,6,Chrome Mobile,0,1
297,73fe9c6d-6ea9-4fb4-a648-82bb846301dd,exposed,2020-07-06,4,Generic Smartphone,6,Chrome Mobile,1,0
298,7424e067-9f20-4211-a8d3-bd5665963d8b,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,1
299,74bcc8a2-fe6e-4499-aaef-0a92040f0981,control,2020-07-04,5,Nokia$2$3,6,Chrome Mobile,0,1
300,750e3d37-61e7-4edf-b42c-ff45b2e1b92e,control,2020-07-04,2,Generic Smartphone,6,Chrome Mobile,0,1
301,75465b1d-7358-4ad3-b13b-a8eb3e28d6f9,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,1
302,75775fce-879c-4c29-9e2f-c7ad7e65c588,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,1
303,75f2ff32-6601-4bb2-b53e-0e80d21b5106,exposed,2020-07-03,11,Generic Smartphone,6,Chrome Mobile,0,1
304,760a60a7-c51e-4ed9-b04f-e1cb84a700f8,control,2020-07-08,20,Generic Smartphone,6,Chrome Mobile,0,1
305,771f46c6-ed45-4d01-be8d-fad002d4c8ed,control,2020-07-07,5,Generic Smartphone,6,Chrome Mobile,0,1
306,77b8683b-f545-4153-b100-4d7caa94f2d5,exposed,2020-07-06,7,Generic Smartphone,6,Chrome Mobile,0,1
307,780a2d7e-d8c1-4e19-87b2-eb98a077f7ba,exposed,2020-07-10,4,Generic Smartphone,6,Chrome Mobile,1,0
308,78334283-17e0-4221-b93b-18d65beffe9b,exposed,2020-07-03,13,Generic Smartphone,6,Chrome Mobile,1,0
309,78482867-0973-4aac-934d-d01454044dff,exposed,2020-07-04,15,Generic Smartphone,6,Chrome Mobile,0,1
310,78a601bc-d74c-43fe-b193-885eaa9b2149,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,1,0
311,7908cc88-7e67-4274-91ee-bda6469233ae,exposed,2020-07-09,7,Generic Smartphone,6,Chrome Mobile,1,0
312,79931b42-2f45-4e44-aea7-d33c057519b9,exposed,2020-07-06,8,Generic Smartphone,6,Chrome Mobile,0,1
313,7994019a-3f73-4ad5-8288-a622859b2445,exposed,2020-07-06,7,Generic Smartphone,6,Chrome Mobile,0,1
314,7ae21a53-219a-4fbc-a2d7-531dfd19ffa8,control,2020-07-10,16,Generic Smartphone,6,Chrome Mobile,0,1
315,7b46743d-aefc-49ef-abf5-c49544b25d9b,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,1,0
316,7c23951c-6a73-4919-959f-45fa00909ca9,control,2020-07-06,10,Generic Smartphone,6,Chrome Mobile,1,0
317,7c3d937d-e200-4def-9db5-997e0eff2af8,exposed,2020-07-04,3,Nokia undefined$2$3,6,Chrome Mobile,1,0
318,7c484dcc-d619-416b-80a1-2b5995ce0ccf,exposed,2020-07-10,2,Generic Smartphone,6,Chrome Mobile,0,1
319,7c78e50d-079b-44bd-8565-5b89bf2d0418,control,2020-07-09,2,Generic Smartphone,6,Chrome Mobile,0,1
320,7cebd2b7-7978-428a-b0a8-9d38766bd299,exposed,2020-07-07,22,Generic Smartphone,6,Chrome Mobile,1,0
321,7d1a2e55-40a8-43d0-a073-fee8d1c92bfe,exposed,2020-07-08,19,Generic Smartphone,6,Chrome Mobile,0,1
322,7d8376bc-6f71-47c3-9c86-a938bc5d0596,exposed,2020-07-03,0,Generic Smartphone,6,Chrome Mobile,1,0
323,7d978bd2-f198-44a2-b918-9ba681a621ef,exposed,2020-07-09,17,Generic Smartphone,6,Chrome Mobile,1,0
324,7f337ab2-4561-4156-a75c-fd98e090a06c,control,2020-07-04,5,Generic Smartphone,6,Chrome Mobile,1,0
325,7febe5a7-4d5d-4e50-8a8e-1278965044ac,control,2020-07-07,13,Generic Smartphone,6,Chrome Mobile,0,1
326,805cffd0-43b1-40a1-aecd-e04055b6059f,exposed,2020-07-08,12,Generic Smartphone,6,Chrome Mobile,1,0
327,80b9fecc-ef23-4896-bd43-b81c074f49c3,control,2020-07-09,17,Generic Smartphone,6,Chrome Mobile,1,0
328,80f69d29-f000-4973-99ab-277143bc90cb,control,2020-07-04,9,Generic Smartphone,6,Chrome Mobile,0,1
329,80fb2246-92be-4da8-b1b9-724b22c4e90a,control,2020-07-08,18,Generic Smartphone,6,Chrome Mobile,0,1
330,80fc937f-f009-4d1a-ae68-4615b9e7f927,control,2020-07-08,17,Generic Smartphone,6,Chrome Mobile,1,0
331,81917d68-d672-42bd-83dd-a96dba48a64a,exposed,2020-07-09,18,Generic Smartphone,6,Chrome Mobile,0,1
332,8257ea69-d84b-4740-a1dc-e3c65850c0ce,control,2020-07-05,21,Generic Smartphone,6,Chrome Mobile,0,1
333,827d918d-95b0-4912-89f9-da0cc56b1a25,control,2020-07-08,15,Generic Smartphone,6,Chrome Mobile,1,0
334,82831d77-15f3-4961-a459-a3c13dfd8f82,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,1
335,82941242-45c0-4aa7-afa7-ca68cb4eff7a,exposed,2020-07-07,9,Generic Smartphone,6,Chrome Mobile,1,0
336,82a14bc9-b578-4f25-9bef-137c3136a094,exposed,2020-07-03,9,Generic Smartphone,6,Chrome Mobile,0,1
337,8303f01a-9dc3-40ec-b9e4-b4822b395368,control,2020-07-07,0,Generic Smartphone,6,Chrome Mobile,0,1
338,843a9083-e30c-4742-b0a7-f61a131b5c53,control,2020-07-05,15,Generic Smartphone,6,Chrome Mobile,1,0
339,846edb68-873e-4821-b0cf-77e6ac15ab08,exposed,2020-07-08,13,Generic Smartphone,6,Chrome Mobile,0,1
340,84baf14e-2f9f-4d96-bcb5-ea23f4a37325,control,2020-07-10,7,Generic Smartphone,6,Chrome Mobile,0,1
341,85059fb4-4351-4c9b-8df1-ffd90e810055,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,1
342,85852946-9916-4032-8858-1479994feefb,exposed,2020-07-09,14,Generic Smartphone,6,Chrome Mobile,0,1
343,8587653f-3aed-4ba9-b962-f376c2c196e2,control,2020-07-08,19,Generic Smartphone,6,Chrome Mobile,1,0
344,8587f5fd-d3ac-4f9d-8fae-0261625a8b30,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,1,0
345,85bd4f2e-5918-4cd2-87ad-a8f7af4c6b96,exposed,2020-07-05,6,Generic Smartphone,6,Chrome Mobile,1,0
346,85c4fee1-7772-44e7-acb9-81db633da502,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,1
347,85e1ba26-acbc-4f7a-aa1a-07f1ab85fdbd,exposed,2020-07-06,2,Generic Smartphone,6,Chrome Mobile,1,0
348,87cd4889-09fe-4e40-a009-cccad6ab68c9,exposed,2020-07-09,10,Generic Smartphone,6,Chrome Mobile,0,1
349,87ef35fb-79b1-483b-a170-01efc3dd945c,exposed,2020-07-08,16,Generic Smartphone,6,Chrome Mobile,1,0
350,87fbdaef-9c71-4fa6-a675-e90b6c6833d0,exposed,2020-07-08,3,Generic Smartphone,6,Chrome Mobile,0,1
351,88202ad5-001f-466a-a4b2-e0008a0df167,exposed,2020-07-09,12,Generic Smartphone,6,Chrome Mobile,0,1
352,8908cb92-95d9-4fd9-8099-dff20f3136ae,control,2020-07-06,9,Generic Smartphone,6,Chrome Mobile,0,1
353,89644a44-009a-42c8-ae7b-91026ef58151,control,2020-07-09,20,Generic Smartphone,6,Chrome Mobile,1,0
354,896f1a69-489e-4a97-85d0-267cee43f5bf,exposed,2020-07-10,7,Generic Smartphone,6,Chrome Mobile,0,1
355,8992b170-1fd2-49ad-b91d-2d63d67d117c,exposed,2020-07-10,7,HTC Desire $2,6,Chrome Mobile,1,0
356,89d6230d-809d-4386-9830-3a1fd88a2807,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,1,0
357,8a9d35a5-5980-4591-82e8-1b7fa84b2af8,exposed,2020-07-05,16,Generic Smartphone,6,Chrome Mobile,1,0
358,8aae92c5-0763-4083-85ec-ccf1b3eaadfb,exposed,2020-07-10,15,Generic Smartphone,6,Chrome Mobile,1,0
359,8adb388e-2c46-413f-91f7-b24dd5dcb7f3,exposed,2020-07-10,1,Generic Smartphone,6,Chrome Mobile,0,1
360,8b4215f9-2583-43d5-842f-527739e1cc1f,exposed,2020-07-04,14,Generic Smartphone,6,Chrome Mobile,0,1
361,8b551c5c-ac07-483b-b66e-2c4301660bfe,exposed,2020-07-04,14,Generic Smartphone,6,Chrome Mobile,0,1
362,8babb589-ab4e-4371-892e-8aca9f852548,exposed,2020-07-09,5,Generic Smartphone,6,Chrome Mobile,0,1
363,8c22abe3-1403-4da5-b3c3-24b2fb6986a3,exposed,2020-07-10,1,Generic Smartphone,6,Chrome Mobile,0,1
364,8c558656-7cd3-4c13-bdf9-6af3b068422e,control,2020-07-05,7,Generic Smartphone,6,Chrome Mobile,1,0
365,8c6bd9c8-b63b-4bfa-a047-023502992d3e,exposed,2020-07-05,7,Generic Smartphone,6,Chrome Mobile,0,1
366,8ca5ee31-c6f0-4961-82b7-6ba0dbb904b1,exposed,2020-07-08,18,Generic Smartphone,6,Chrome Mobile,0,1
367,8cc6fcc9-3e50-4755-bae9-7a7167ad6d23,exposed,2020-07-04,10,LG-$2,6,Chrome Mobile,1,0
368,8decec21-514c-4c2a-a9e1-bee3ba4fa94c,exposed,2020-07-08,20,Generic Smartphone,6,Chrome Mobile,1,0
369,8e0e0869-4b64-4f1e-ac8e-ad8355b41820,exposed,2020-07-04,10,Generic Smartphone,6,Chrome Mobile,0,1
370,8e4faab7-7026-4d9d-9a7f-1cbc2173a45d,exposed,2020-07-08,22,Generic Smartphone,6,Chrome Mobile,1,0
371,8ee0d33f-647e-475b-8d6a-541f7c90a2ab,control,2020-07-09,21,Generic Smartphone,6,Chrome Mobile,1,0
372,8f0066f3-00b6-4ad3-98d3-745a80b900fe,exposed,2020-07-07,4,Generic Smartphone,6,Chrome Mobile,0,1
373,8f17389a-627f-46c4-ad26-ee2321f46f52,exposed,2020-07-08,15,MRD-LX1,6,Chrome Mobile,1,0
374,8f485c8d-13f9-4562-8d94-b554adfe8c90,exposed,2020-07-03,5,Generic Smartphone,6,Chrome Mobile,1,0
375,8fd47d20-07e3-43d2-99b2-f511221037a2,exposed,2020-07-06,5,Generic Smartphone,6,Chrome Mobile,0,1
376,9047289e-68b3-4438-807b-e23b0deb44f6,control,2020-07-04,11,Generic Smartphone,6,Chrome Mobile,0,1
377,90e88134-b9bc-4655-99d1-3f73b124c1bc,exposed,2020-07-10,15,Generic Smartphone,6,Chrome Mobile,1,0
378,910fad97-21a5-4ba4-bad3-b654dd838a0e,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,1
379,9125796f-3306-4a80-a96f-f9fd5445d56f,exposed,2020-07-06,1,Generic Smartphone,6,Chrome Mobile,0,1
380,9143f246-84eb-4c00-a829-e4f26cd40187,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,1
381,91713b55-9066-4861-b290-7b2174c45bae,exposed,2020-07-05,4,Generic Smartphone,6,Chrome Mobile,0,1
382,91d5ddab-b08e-49a1-88ad-c3904f07eeee,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,1
383,921af32a-10a3-4dc7-a547-bdb5481d179f,exposed,2020-07-08,5,Generic Smartphone,6,Chrome Mobile,1,0
384,921b8666-ccb6-47b0-9065-045eb77aba55,exposed,2020-07-08,14,Generic Smartphone,6,Chrome Mobile,1,0
385,9298f36a-b3b7-472e-923a-1cc1dbb919e7,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,1,0
386,92e4a093-f671-4f1b-a208-c17a6af430e6,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,1,0
387,92e55795-389a-4fbf-ad4a-5c351cc1c20c,exposed,2020-07-07,14,Generic Smartphone,6,Chrome Mobile,1,0
388,937f8a2d-3ca1-4612-8805-269517700964,exposed,2020-07-09,1,Generic Smartphone,6,Chrome Mobile,0,1
389,93d7d285-71d3-4bd8-bc83-4def8b69b9af,exposed,2020-07-06,4,Generic Smartphone,6,Chrome Mobile,0,1
390,947c68a3-206b-4821-8492-b591eafa6256,control,2020-07-07,4,Generic Smartphone,6,Chrome Mobile,0,1
391,9484b215-8f77-484b-acce-0197401f85e1,exposed,2020-07-07,12,Generic Smartphone,6,Chrome Mobile,1,0
392,949484df-85bd-4f50-8eba-fdcd05a8ca50,control,2020-07-08,20,Generic Smartphone,6,Chrome Mobile,0,1
393,9508cc84-ef3c-4091-a313-ef32c95d8af7,control,2020-07-09,4,Generic Smartphone,6,Chrome Mobile,1,0
394,955f1eb7-9e62-46f3-bbb1-ca547332c925,control,2020-07-04,4,Generic Smartphone,6,Chrome Mobile,0,1
395,96026797-77dd-4d3c-b7da-cd061079fab9,exposed,2020-07-10,12,Generic Smartphone,6,Chrome Mobile,0,1
396,9690f6f6-6fac-4bb0-831c-272f05a385be,control,2020-07-09,14,Generic Smartphone,6,Chrome Mobile,1,0
397,9812f336-4e28-486b-9459-c763bbeb8eaa,exposed,2020-07-07,21,Generic Smartphone,6,Chrome Mobile,0,1
398,9904a132-bf0c-4b85-a050-00dc91296d3d,exposed,2020-07-04,6,Generic Smartphone,6,Chrome Mobile,0,1
399,996ce3ac-f2df-4955-8bfa-22edd0158d77,exposed,2020-07-04,11,Generic Smartphone,6,Chrome Mobile,0,1
400,9a1735fe-3cbf-41c1-ba89-a57a6e2d00ba,exposed,2020-07-08,18,Nokia undefined$2$3,6,Chrome Mobile,1,0
401,9a685f5c-8764-48cb-9b43-a3f91249a208,exposed,2020-07-07,20,Generic Smartphone,6,Chrome Mobile,1,0
402,9a861b80-0703-47a5-8b65-f4d34c63ae48,control,2020-07-05,2,Generic Smartphone,6,Chrome Mobile,0,1
403,9a97b477-c294-4234-8449-a92da02b60bd,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,1
404,9aa247bb-83c3-458d-a5ec-58d6686183c0,exposed,2020-07-05,4,Generic Smartphone,6,Chrome Mobile,0,1
405,9aab129d-e08a-4b96-a25e-2421cbb727ca,exposed,2020-07-04,19,Generic Smartphone,6,Chrome Mobile,1,0
406,9ae9ca18-6562-4ef7-a9e4-b28fdcac1c42,control,2020-07-04,17,Generic Smartphone,6,Chrome Mobile,1,0
407,9b16782b-684f-408f-9fa9-187e902b2fc1,exposed,2020-07-10,7,Generic Smartphone,6,Chrome Mobile,0,1
408,9b6a8a25-9ce3-416a-8f01-1d6a3db0fd64,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,1,0
409,9b7a2497-f2f3-4cfd-bf1b-bf533fa39f4f,exposed,2020-07-10,2,Generic Smartphone,6,Chrome Mobile,0,1
410,9bd2634c-5382-4025-9652-812c761468ce,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,1,0
411,9bec4938-9792-4346-afe2-a35e06c814b4,control,2020-07-09,1,Generic Smartphone,6,Chrome Mobile,0,1
412,9bec5d6a-dc2f-4d60-b9d0-e25babbbfe04,control,2020-07-09,1,IMO $2,6,Chrome Mobile,1,0
413,9bf1f08e-c752-4287-85e0-4e5af1379876,exposed,2020-07-07,5,Generic Smartphone,6,Chrome Mobile,0,1
414,9ca24739-4a02-4f5c-9307-01a871b20028,exposed,2020-07-09,3,Generic Smartphone,6,Chrome Mobile,0,1
415,9d7fc4b4-7027-4087-917c-9ae1ac0e5e32,exposed,2020-07-08,18,Generic Smartphone,6,Chrome Mobile,1,0
416,9d958055-c1bf-44bb-ab31-f787ca9e116c,exposed,2020-07-08,20,Generic Smartphone,6,Chrome Mobile,1,0
417,9e217620-d5ba-437b-949f-e6e7dbd0c011,control,2020-07-06,4,Generic Smartphone,6,Chrome Mobile,1,0
418,9e2727a0-87f6-4fc1-b6ec-a4705d8ce195,exposed,2020-07-08,20,Generic Smartphone,6,Chrome Mobile,0,1
419,9e91a439-8847-4177-9341-dd9fce45f151,control,2020-07-05,21,Generic Smartphone,6,Chrome Mobile,1,0
420,9ea0fc2c-e9ee-4f86-92cd-8098f569caf0,exposed,2020-07-04,15,Generic Smartphone,6,Chrome Mobile,0,1
421,9f425bcf-ebda-4879-80a3-440a73cee326,control,2020-07-06,10,Generic Smartphone,6,Chrome Mobile,0,1
422,9f5c6418-2639-49ea-8a68-bc48b0b2049e,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,1,0
423,9fac1676-e216-41f0-b370-3fdc59c7f72e,control,2020-07-07,6,Generic Smartphone,6,Chrome Mobile,1,0
424,a083671e-6012-4d28-b48f-90136ec078fd,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,1,0
425,a0a76438-b3f8-408f-a681-344549a190a6,exposed,2020-07-08,22,Generic Smartphone,6,Chrome Mobile,0,1
426,a10f359f-02a7-46eb-857b-bd81f9887a77,exposed,2020-07-04,11,Generic Smartphone,6,Chrome Mobile,1,0
